,0
15193,0.1069709
15194,0.15297662
15195,0.15317047
15196,0.2468662
15197,0.9275018
15198,0.96512026
15199,0.6214585
15200,0.009142676
15201,0.39139253
15202,0.6042653
15203,0.15321206
15204,0.59979063
15205,0.5105999
15206,0.0069168583
15207,0.94628775
15208,0.16766398
15209,0.44076255
15210,0.5041953
15211,0.08500798
15212,0.04034941
15213,1.0
15214,0.36959398
15215,0.9508771
15216,0.14987566
15217,0.31104907
15218,0.03795307
15219,0.9372857
15220,0.67701846
15221,0.17299363
15222,0.68144697
15223,0.10216534
15224,0.839466
15225,0.850376
15226,0.499728
15227,0.39124006
15228,0.046869293
15229,0.6879334
15230,0.88932264
15231,0.07082143
15232,0.010407892
15233,0.027541386
15234,0.7495359
15235,0.10981907
15236,0.9141317
15237,0.6817326
15238,0.6623939
15239,0.6902052
15240,0.38937575
15241,0.45063764
15242,0.2103687
15243,0.26694143
15244,0.79924154
15245,0.85226756
15246,0.36468032
15247,0.009521311
15248,0.9975539
15249,0.11145062
15250,0.20558366
15251,0.13427421
15252,0.25701532
15253,0.06237398
15254,0.0732556
15255,0.96251094
15256,0.105298795
15257,0.07033248
15258,0.05142898
15259,0.58370906
15260,0.7905867
15261,0.6406932
15262,0.021414936
15263,0.8599464
15264,0.6976586
15265,0.9333295
15266,0.46714506
15267,0.0055304677
15268,0.006870995
15269,0.039013356
15270,0.93241775
15271,0.47849205
15272,0.037263066
15273,0.14712654
15274,0.69795084
15275,0.16821723
15276,0.013380178
15277,0.99989665
15278,0.0034166118
15279,0.6757384
15280,0.6264509
15281,0.19778278
15282,0.7149858
15283,0.75537044
15284,0.7590263
15285,0.22545493
15286,0.77246183
15287,0.96607625
15288,0.04247071
15289,0.7967155
15290,0.021883601
15291,0.1447331
15292,0.47110787
15293,0.6802099
15294,0.9905282
15295,0.060829937
15296,0.06999525
15297,0.029878795
15298,0.8873643
15299,0.91409683
15300,0.91661334
15301,0.98322713
15302,0.99999905
15303,0.6574363
15304,0.04837265
15305,0.4231465
15306,0.31318185
15307,0.48102653
15308,0.99998915
15309,0.8735543
15310,0.6965811
15311,0.8089388
15312,0.025334632
15313,0.532942
15314,0.037799638
15315,0.6856631
15316,0.36206144
15317,0.704174
15318,0.7944826
15319,0.9119434
15320,0.21842562
15321,0.61845124
15322,0.6302927
15323,0.016033616
15324,0.97020423
15325,0.16970876
15326,0.1186554
15327,0.17008606
15328,0.9915624
15329,0.9753872
15330,0.99186456
15331,0.9517057
15332,0.49362314
15333,0.058935616
15334,0.17659667
15335,0.93949574
15336,0.24854065
15337,0.13560823
15338,0.04586689
15339,0.116441905
15340,0.9889157
15341,0.5984237
15342,0.91139007
15343,0.7542929
15344,0.27965248
15345,0.48823753
15346,0.42924955
15347,0.42511573
15348,0.99997735
15349,0.6190355
15350,0.83991235
15351,0.4742907
15352,0.2963738
15353,0.5715062
15354,0.9765543
15355,0.26290897
15356,0.26327458
15357,0.6918464
15358,0.5901339
15359,0.99999976
15360,0.23348056
15361,0.13014437
15362,0.1295609
15363,0.6232561
15364,0.9295723
15365,0.33869275
15366,0.36900672
15367,0.21679543
15368,0.23359017
15369,0.9215173
15370,0.13773575
15371,0.9398986
15372,0.039842803
15373,0.014991064
15374,0.42655993
15375,0.7763265
15376,0.48691666
15377,0.027134594
15378,0.8408022
15379,0.91361606
15380,0.49936232
15381,0.8541633
15382,0.003225664
15383,0.082684666
15384,0.99008536
15385,0.11417026
15386,0.17242767
15387,0.9898482
15388,0.2345328
15389,0.116820924
15390,0.38910168
15391,0.22557245
15392,0.9978254
15393,0.8183591
15394,0.088872865
15395,0.96203715
15396,0.018584415
15397,0.79055953
15398,0.98497427
15399,0.007747817
15400,0.473105
15401,0.94658685
15402,0.9901162
15403,0.4295731
15404,0.053849146
15405,0.64786875
15406,0.50673527
15407,0.98866755
15408,0.38803482
15409,0.099427834
15410,0.49087632
15411,0.10728094
15412,0.043153297
15413,0.13497339
15414,0.7134428
15415,0.90749973
15416,0.7331808
15417,0.30926698
15418,0.8158047
15419,0.29179776
15420,0.057012625
15421,0.5508667
15422,0.7248491
15423,0.109735005
15424,0.5991766
15425,0.99926215
15426,0.06221627
15427,0.9495096
15428,0.8763857
15429,0.1942938
15430,0.30508488
15431,0.17443551
15432,0.82267773
15433,0.7133695
15434,0.7949707
15435,0.61182076
15436,0.9026758
15437,0.85711676
15438,0.07698961
15439,0.46777555
15440,0.08608057
15441,0.9726677
15442,0.6915285
15443,0.6458743
15444,0.56325775
15445,0.46175316
15446,0.9672451
15447,0.09590742
15448,0.23191099
15449,0.5768791
15450,0.9981299
15451,0.12761343
15452,0.47799677
15453,0.31649932
15454,0.9607903
15455,0.89395356
15456,0.12192733
15457,0.84913397
15458,0.73931855
15459,0.8630637
15460,0.8527705
15461,0.7560814
15462,0.70250106
15463,0.16427027
15464,0.10167099
15465,0.9040139
15466,0.045022983
15467,0.33860394
15468,0.008195956
15469,0.51947314
15470,0.10412293
15471,0.54225963
15472,0.1957081
15473,0.021467792
15474,0.9580959
15475,0.39981338
15476,0.35186607
15477,0.7614699
15478,0.0034539322
15479,0.21181998
15480,0.5745138
15481,0.9750285
15482,0.90498984
15483,0.9955688
15484,0.605138
15485,0.7881102
15486,0.34534886
15487,0.12272456
15488,0.52160764
15489,0.16358964
15490,0.4322348
15491,0.01113928
15492,0.3038122
15493,0.69786716
15494,0.1891574
15495,0.637847
15496,0.46157953
15497,0.97011495
15498,0.03648059
15499,0.028093034
15500,0.07894582
15501,0.044669177
15502,0.18486494
15503,0.91567594
15504,0.7706842
15505,0.5004913
15506,0.81690294
15507,0.4031686
15508,0.04170808
15509,0.07482253
15510,0.7895573
15511,0.5567327
15512,0.68074745
15513,0.63615835
15514,0.24218047
15515,0.016349804
15516,0.0073330593
15517,0.3020304
15518,0.98297274
15519,0.39859974
15520,0.14706615
15521,0.99713767
15522,0.68264407
15523,0.6806054
15524,0.49083462
15525,0.770405
15526,0.7237469
15527,0.5828554
15528,0.64369106
15529,0.4345391
15530,0.630291
15531,0.23581475
15532,0.002771188
15533,0.06890934
15534,0.28783116
15535,0.12312297
15536,0.14782566
15537,0.4584015
15538,0.6089237
15539,0.8730655
15540,0.2276687
15541,0.10389236
15542,0.17235605
15543,0.35991225
15544,0.52398777
15545,0.094351985
15546,0.060580213
15547,0.4687131
15548,0.05124145
15549,0.31357154
15550,0.1180104
15551,0.016399425
15552,0.99994934
15553,0.18292509
15554,0.12360493
15555,0.72482795
15556,0.08519237
15557,0.8182792
15558,0.8989432
15559,0.112922505
15560,0.6454935
15561,0.56913555
15562,0.99878365
15563,0.6214524
15564,0.9237969
15565,0.5088143
15566,0.99948764
15567,0.30556485
15568,0.7442656
15569,0.8822906
15570,0.55173033
15571,0.15948807
15572,0.9350419
15573,0.045385033
15574,0.9976248
15575,0.03225053
15576,0.9815599
15577,0.6730866
15578,0.08106561
15579,0.2792067
15580,0.10207508
15581,0.31428033
15582,0.86080635
15583,0.978222
15584,0.41851574
15585,0.72160566
15586,0.029211702
15587,0.07862989
15588,0.14805995
15589,0.1423079
15590,0.4850528
15591,0.08445364
15592,0.9866763
15593,0.4438536
15594,0.13414907
15595,0.99837446
15596,0.9101374
15597,0.052899186
15598,0.077045985
15599,0.8306855
15600,0.43803886
15601,0.046844598
15602,0.23717746
15603,0.9923822
15604,0.30673337
15605,0.012556467
15606,0.92917883
15607,0.8986004
15608,0.42710897
15609,0.70887667
15610,0.73780686
15611,0.02763287
15612,0.27054223
15613,0.21615203
15614,0.38706133
15615,0.42173666
15616,0.24799663
15617,0.9523206
15618,0.003913474
15619,0.12113231
15620,0.87757266
15621,0.019734422
15622,0.021145955
15623,0.055587564
15624,0.56565756
15625,0.038809184
15626,0.95431614
15627,0.76415384
15628,0.08978274
15629,0.9826888
15630,0.92566
15631,0.19518816
15632,0.8722933
15633,0.35453725
15634,0.3988555
15635,0.055276856
15636,0.9340725
15637,0.99828774
15638,0.8983372
15639,0.6532036
15640,0.08853846
15641,0.17969057
15642,0.9645319
15643,0.2017574
15644,0.0648788
15645,0.9798676
15646,0.14253402
15647,0.029502897
15648,0.14115746
15649,0.29088914
15650,0.03134718
15651,0.20704886
15652,0.007532451
15653,0.15093051
15654,0.7431487
15655,0.049406186
15656,0.110777296
15657,0.027469737
15658,0.32597202
15659,0.4430387
15660,0.9481995
15661,0.37309408
15662,0.5535065
15663,0.17063747
15664,0.44942126
15665,0.88223314
15666,0.5675018
15667,0.21902536
15668,0.9353187
15669,0.4651704
15670,0.99950683
15671,0.3006573
15672,0.33654556
15673,0.6216926
15674,0.71851635
15675,0.9528561
15676,0.14216468
15677,0.3510993
15678,0.8632789
15679,0.19681574
15680,0.13205555
15681,0.73125124
15682,0.7701462
15683,0.7210747
15684,0.24411263
15685,0.96202767
15686,0.99955326
15687,0.004860039
15688,0.33444214
15689,0.9997085
15690,0.9797854
15691,0.0149726635
15692,0.8621048
15693,0.310963
15694,0.018094745
15695,0.02560094
15696,0.9659781
15697,0.6041084
15698,0.75027364
15699,0.6428537
15700,0.79380554
15701,0.21357313
15702,0.9917704
15703,0.034685798
15704,0.030108321
15705,0.81166214
15706,0.6256755
15707,0.0037314116
15708,0.116230965
15709,0.49326676
15710,0.029861992
15711,0.87491685
15712,0.8976126
15713,0.017819222
15714,0.94473433
15715,0.2650447
15716,0.4288886
15717,0.23583387
15718,0.08489475
15719,0.47601563
15720,0.17115647
15721,0.22210646
15722,0.0043065385
15723,0.6890048
15724,0.047910783
15725,0.018079838
15726,0.48675498
15727,0.8873647
15728,0.13121034
15729,0.98319787
15730,0.97287875
15731,0.027496066
15732,0.10412976
15733,0.085966974
15734,0.9988207
15735,0.0045686006
15736,0.4172489
15737,0.080284566
15738,0.023660507
15739,0.63457906
15740,0.46904346
15741,0.047705438
15742,0.14686595
15743,0.47528848
15744,0.21100815
15745,0.024691006
15746,0.9923976
15747,0.015455259
15748,0.8215116
15749,0.041803006
15750,0.8545538
15751,0.3072246
15752,0.05616419
15753,0.012754336
15754,0.05981408
15755,0.015772987
15756,0.5215302
15757,0.18108876
15758,0.23278855
15759,0.6644585
15760,0.17893676
15761,0.9687316
15762,0.36610746
15763,0.76529974
15764,0.5049971
15765,0.31019077
15766,0.90758306
15767,0.04399085
15768,0.5641347
15769,0.3216161
15770,0.7993489
15771,0.83005893
15772,0.8282424
15773,0.031618927
15774,0.17195997
15775,0.7875632
15776,0.15362719
15777,0.8115117
15778,0.07934386
15779,0.041176245
15780,0.8991963
15781,0.9022966
15782,0.7769275
15783,0.112189114
15784,0.007979818
15785,0.038314532
15786,0.76715195
15787,0.15504478
15788,0.06348028
15789,0.017096804
15790,0.79137796
15791,0.0715769
15792,0.31892928
15793,0.3473544
15794,0.21389858
15795,0.09926374
15796,0.068425514
15797,0.2222338
15798,0.25895768
15799,1.177016e-16
15800,0.026685493
15801,0.273958
15802,0.5029627
15803,0.98781407
15804,0.2261489
15805,0.5853139
15806,0.21685506
15807,0.33530703
15808,0.016824663
15809,0.7557733
15810,0.5964101
15811,0.9967975
15812,0.96752155
15813,0.56127524
15814,0.06411798
15815,0.90257305
15816,0.09874178
15817,0.14557144
15818,0.7462414
15819,0.010808784
15820,0.042975042
15821,0.5463683
15822,0.40875906
15823,0.5367025
15824,0.2540488
15825,0.9778426
15826,0.808671
15827,0.9848358
15828,0.2770157
15829,0.3690652
15830,0.6348472
15831,0.3287863
15832,0.24019374
15833,0.06069206
15834,0.88715446
15835,0.19706328
15836,0.61479
15837,0.72761506
15838,0.984674
15839,0.97311157
15840,0.8174464
15841,0.024634756
15842,0.094132476
15843,0.4945996
15844,0.9999337
15845,0.9425526
15846,0.18085134
15847,0.17110445
15848,0.6201461
15849,0.17382573
15850,0.99897337
15851,0.95460016
15852,0.46417862
15853,0.011780234
15854,0.20396152
15855,0.56229436
15856,0.36614323
15857,0.28788984
15858,0.020910095
15859,0.30310446
15860,0.74861515
15861,0.047925904
15862,0.5402512
15863,0.2760955
15864,0.97416556
15865,0.99989486
15866,0.34500664
15867,0.56896377
15868,0.91761833
15869,0.0047245044
15870,3.2680056e-14
15871,0.25562057
15872,0.07710368
15873,0.31040898
15874,0.37807885
15875,0.90274215
15876,0.99831665
15877,0.19815193
15878,0.080712415
15879,0.074673764
15880,0.86033237
15881,0.25202626
15882,0.17015837
15883,0.6105879
15884,0.29521906
15885,0.0993616
15886,0.83888966
15887,0.8601084
15888,0.93376017
15889,0.15413964
15890,0.7992199
15891,0.5088009
15892,0.5440307
15893,0.0143343825
15894,0.97704095
15895,0.1281653
15896,0.72831947
15897,0.60484976
15898,0.0063399756
15899,0.6649762
15900,0.49664593
15901,0.22703262
15902,0.616654
15903,0.2898309
15904,0.9899781
15905,0.25976738
15906,0.19894624
15907,0.077535555
15908,0.39860913
15909,0.31934136
15910,0.5932512
15911,0.07413221
15912,0.015565019
15913,0.86611307
15914,0.090406686
15915,0.65694106
15916,0.771885
15917,0.05474273
15918,0.91299707
15919,0.4323562
15920,0.6863709
15921,0.32124168
15922,0.85443825
15923,0.5763904
15924,0.96963453
15925,0.4502463
15926,0.01712805
15927,0.37435666
15928,0.9986268
15929,0.12065412
15930,0.8103866
15931,0.13935186
15932,0.14062817
15933,0.6934197
15934,0.08486187
15935,0.925299
15936,0.020153362
15937,0.050144933
15938,0.9905972
15939,0.1974057
15940,0.10558792
15941,0.11460501
15942,0.032452036
15943,0.036262907
15944,0.2001443
15945,0.020621104
15946,0.70772237
15947,0.19545604
15948,0.3810693
15949,0.5078462
15950,0.32533485
15951,0.011816599
15952,0.9999993
15953,0.96143526
15954,0.2972578
15955,0.6819508
15956,0.9635788
15957,0.46939865
15958,0.830479
15959,0.31708434
15960,0.121485025
15961,0.09229419
15962,0.6619909
15963,0.0922902
15964,0.05508522
15965,0.06831158
15966,0.06015059
15967,0.0079584895
15968,0.99606305
15969,0.042016648
15970,0.7296156
15971,0.5564583
15972,0.11479491
15973,0.97787696
15974,0.67121166
15975,0.39923966
15976,0.06711084
15977,0.17207395
15978,0.99995255
15979,0.45848417
15980,0.757322
15981,0.957413
15982,0.007781504
15983,0.7599589
15984,0.04198303
15985,0.3714544
15986,0.011087359
15987,0.5157487
15988,0.084402226
15989,0.97345483
15990,0.20710951
15991,0.3141909
15992,0.33367115
15993,0.06599392
15994,0.97982717
15995,0.032339804
15996,0.99995625
15997,0.39524803
15998,0.013531296
15999,0.10108197
16000,0.6300624
16001,0.8791912
16002,0.037958592
16003,0.5982025
16004,0.27053
16005,0.13786274
16006,0.47879964
16007,0.4098603
16008,0.031199258
16009,0.36252284
16010,0.7803719
16011,0.5809629
16012,0.49029866
16013,0.10348221
16014,0.2041514
16015,0.89000976
16016,0.5531215
16017,0.18093753
16018,0.045844488
16019,0.9012241
16020,0.1844556
16021,0.999977
16022,0.63563734
16023,0.06618155
16024,0.014648684
16025,0.14800425
16026,0.78362644
16027,0.123520106
16028,0.9585708
16029,0.14349855
16030,0.8723673
16031,0.14088775
16032,0.013750635
16033,0.046163294
16034,0.99026895
16035,0.59995306
16036,0.17527238
16037,0.8747716
16038,0.075961374
16039,0.025534146
16040,0.5266749
16041,0.77043444
16042,0.9973623
16043,0.5211661
16044,0.99974614
16045,0.21355192
16046,0.748861
16047,0.9973225
16048,0.25381705
16049,0.28127217
16050,0.23425898
16051,0.07448599
16052,0.394084
16053,0.0872045
16054,0.8289512
16055,0.061987128
16056,0.3154658
16057,0.88613254
16058,0.76496935
16059,0.8659108
16060,1.0
16061,0.99928194
16062,0.8450775
16063,0.83342296
16064,0.99181974
16065,0.04633537
16066,0.996748
16067,0.8506466
16068,0.11905614
16069,0.86455464
16070,0.057872258
16071,0.35753003
16072,0.044903014
16073,0.3956505
16074,0.36000767
16075,0.6436288
16076,0.9672866
16077,0.12863657
16078,0.07576893
16079,0.11748202
16080,0.46143675
16081,0.9999943
16082,0.010153356
16083,0.47149855
16084,0.38702017
16085,0.5536912
16086,0.2023795
16087,0.15472676
16088,0.6651821
16089,0.011700241
16090,0.6853662
16091,0.7224456
16092,0.16083355
16093,0.9876581
16094,0.1876249
16095,0.11071188
16096,0.99610364
16097,0.8863005
16098,0.07466705
16099,0.07362776
16100,0.9848386
16101,0.9501504
16102,0.9028601
16103,0.24704789
16104,0.17452304
16105,0.999979
16106,0.95641273
16107,0.33468893
16108,0.26086938
16109,0.41050765
16110,0.2549223
16111,0.23319824
16112,0.998895
16113,0.99992836
16114,0.27102828
16115,0.6213395
16116,0.2806599
16117,0.7373069
16118,0.98989713
16119,0.01742316
16120,0.03323405
16121,0.03907206
16122,0.012220652
16123,0.38375625
16124,0.07366446
16125,0.7120139
16126,0.19341514
16127,0.17376865
16128,0.7149557
16129,0.53993195
16130,0.9158281
16131,0.42202154
16132,0.78170115
16133,0.5567221
16134,0.34871793
16135,0.026738392
16136,0.62898946
16137,0.3754933
16138,0.014742827
16139,0.9748053
16140,0.7918043
16141,0.99725527
16142,0.05554874
16143,0.9770633
16144,0.7659365
16145,0.22661588
16146,0.12669669
16147,0.89288175
16148,0.92311144
16149,0.05928383
16150,0.48011765
16151,0.9244691
16152,0.028503487
16153,0.06969401
16154,0.9999877
16155,0.027063804
16156,0.5197868
16157,0.9566334
16158,0.056615133
16159,0.37878338
16160,0.05787918
16161,0.07895376
16162,0.017042784
16163,0.7783256
16164,0.61313814
16165,0.8256537
16166,0.93032426
16167,0.6414203
16168,0.7953489
16169,0.9141227
16170,0.7836381
16171,0.97692263
16172,0.678617
16173,0.99949527
16174,0.0531192
16175,0.7190215
16176,0.5066999
16177,0.56256366
16178,0.8793799
16179,0.11342743
16180,0.08914921
16181,0.99699616
16182,0.018828077
16183,0.034121346
16184,0.64212424
16185,0.14310241
16186,0.105080426
16187,0.8358502
16188,0.038042646
16189,0.5358849
16190,0.875271
16191,0.82005775
16192,0.80849606
16193,0.72203124
16194,0.21200979
16195,0.22817512
16196,0.22674419
16197,0.7912542
16198,0.033370085
16199,0.9424793
16200,0.1880024
16201,0.32135957
16202,0.09178914
16203,0.6580737
16204,0.13416721
16205,0.100251555
16206,0.04205448
16207,0.05738128
16208,0.9968856
16209,0.097501405
16210,0.82975644
16211,0.6423376
16212,0.8825045
16213,0.6994353
16214,0.03541746
16215,0.8227285
16216,0.9413527
16217,0.008877821
16218,0.9495444
16219,0.1609008
16220,0.094825484
16221,0.014583709
16222,0.36769742
16223,0.9325446
16224,0.12288529
16225,0.75618804
16226,0.9175786
16227,0.59198445
16228,0.6112272
16229,0.7459866
16230,0.5892346
16231,0.19641395
16232,0.042741947
16233,0.9533767
16234,0.9997764
16235,0.38191164
16236,0.5836578
16237,0.1984848
16238,0.7950833
16239,0.49141514
16240,0.47746015
16241,0.7192625
16242,0.090206556
16243,0.06346806
16244,0.99956614
16245,0.080279924
16246,0.48744625
16247,0.098544896
16248,0.11657813
16249,0.9019343
16250,0.8651443
16251,0.6154768
16252,0.75529283
16253,0.9957545
16254,0.99992156
16255,0.48191348
16256,0.105908394
16257,0.019357279
16258,0.9905077
16259,0.9490038
16260,0.4887413
16261,0.52869785
16262,0.03128358
16263,0.9372453
16264,0.5788797
16265,0.022009037
16266,0.0907391
16267,0.2749357
16268,0.46856406
16269,0.20467913
16270,0.9156802
16271,0.8793206
16272,0.9554786
16273,0.035362773
16274,0.4228829
16275,0.049160894
16276,0.99253666
16277,0.95581955
16278,0.20063221
16279,0.16845772
16280,0.16133668
16281,0.9397533
16282,0.60629135
16283,0.8822478
16284,0.20116146
16285,0.9999682
16286,0.9063621
16287,0.10692949
16288,0.73957187
16289,0.51203
16290,0.49310452
16291,0.93546057
16292,0.1449631
16293,0.0983893
16294,0.264639
16295,0.6472851
16296,0.4902582
16297,0.113354325
16298,0.02159875
16299,0.31161058
16300,0.99969554
16301,0.96237266
16302,0.13865106
16303,0.1553048
16304,0.12045968
16305,0.26324508
16306,0.24581935
16307,0.34516057
16308,0.78739226
16309,0.8000414
16310,0.09855851
16311,0.8581847
16312,0.051277135
16313,0.9658089
16314,0.22396645
16315,0.24512641
16316,0.16775365
16317,0.10429196
16318,0.7699682
16319,0.759795
16320,0.99072075
16321,0.29168978
16322,0.8918353
16323,0.63181436
16324,0.562034
16325,0.32744965
16326,0.025980758
16327,0.99677247
16328,0.8914867
16329,0.17442587
16330,0.65188324
16331,0.07024807
16332,0.77604294
16333,0.09500879
16334,0.22988677
16335,0.80340576
16336,0.40464264
16337,0.52647054
16338,0.105026335
16339,0.85608935
16340,0.006462394
16341,0.31632867
16342,0.8946623
16343,0.87745917
16344,0.99996793
16345,0.95957965
16346,0.053109296
16347,0.32651213
16348,0.56946766
16349,0.65592223
16350,0.9829045
16351,0.2775738
16352,0.6685371
16353,0.14790544
16354,0.26292485
16355,0.15655898
16356,0.96331215
16357,0.9862548
16358,0.7484642
16359,0.68374336
16360,0.041152664
16361,0.017507425
16362,0.35910133
16363,0.67229366
16364,0.9893383
16365,0.98335475
16366,0.13164207
16367,0.2369742
16368,0.13374929
16369,0.9999999
16370,0.09522816
16371,0.7505384
16372,0.9912429
16373,0.029136386
16374,0.7777557
16375,0.5573229
16376,0.4174476
16377,0.81011134
16378,0.008558622
16379,0.8903223
16380,0.0038881944
16381,0.21100128
16382,0.0033462702
16383,0.17584953
16384,0.0040563117
16385,0.27654225
16386,0.22445685
16387,0.17389752
16388,0.99606246
16389,0.05029663
16390,0.6405186
16391,0.115836196
16392,0.9997261
16393,0.5130039
16394,0.53230053
16395,0.884368
16396,0.027105896
16397,0.16373582
16398,0.8546534
16399,0.046253856
16400,0.9840089
16401,0.7342581
16402,0.069743894
16403,0.051118784
16404,0.1919778
16405,0.06873789
16406,0.022720886
16407,0.73743904
16408,0.09505279
16409,0.38070917
16410,0.024440741
16411,0.84281874
16412,0.42546916
16413,0.17228857
16414,0.089957684
16415,0.9970727
16416,0.9976307
16417,0.69744945
16418,0.50870126
16419,0.6978519
16420,0.6658715
16421,0.7004428
16422,0.44238085
16423,0.055688616
16424,0.13797161
16425,0.99549353
16426,0.018208893
16427,0.036176004
16428,0.10901445
16429,0.9859476
16430,0.6868282
16431,0.31205514
16432,0.05037579
16433,0.15559484
16434,0.8471489
16435,0.066265434
16436,0.6687216
16437,0.25235963
16438,0.6647133
16439,0.8485061
16440,0.27569285
16441,0.79680014
16442,0.18682916
16443,0.3649041
16444,0.99997556
16445,0.32299975
16446,0.07895524
16447,0.973777
16448,0.10929187
16449,0.038041662
16450,0.3843038
16451,0.838192
16452,0.37080142
16453,0.85085636
16454,0.18791452
16455,0.7885261
16456,0.48311484
16457,0.8642191
16458,0.4509307
16459,0.0865245
16460,0.043592922
16461,0.62785685
16462,0.9355223
16463,0.6910239
16464,0.14308602
16465,0.52942353
16466,0.6615147
16467,0.56943005
16468,0.38273358
16469,0.7002149
16470,0.058500875
16471,0.819056
16472,0.0154768145
16473,0.02264674
16474,0.5651042
16475,0.4740365
16476,0.59833586
16477,0.02881744
16478,0.0876337
16479,0.04861219
16480,0.45790994
16481,0.9993042
16482,0.097642966
16483,0.23421445
16484,0.091009274
16485,0.7806792
16486,0.0005781507
16487,0.1362269
16488,0.021407971
16489,0.18790708
16490,0.061414387
16491,0.15905759
16492,0.333783
16493,0.06252825
16494,0.79428774
16495,0.33561274
16496,0.7682238
16497,0.15625648
16498,0.9567908
16499,0.8711174
16500,0.7644865
16501,0.030663008
16502,0.01977333
16503,0.10275024
16504,0.46393782
16505,0.10879919
16506,0.29537943
16507,0.4198479
16508,0.5093656
16509,0.010431015
16510,0.087217994
16511,0.63735193
16512,0.9981488
16513,0.96478003
16514,0.20810737
16515,0.0849522
16516,0.9999801
16517,0.9961159
16518,0.9256232
16519,0.1679958
16520,0.6977606
16521,0.74749714
16522,0.2276758
16523,0.5539221
16524,0.9999411
16525,0.40550104
16526,0.0131831365
16527,0.048410974
16528,0.017333867
16529,0.14387675
16530,0.8165666
16531,0.13252592
16532,0.021643559
16533,0.31358764
16534,0.071351476
16535,0.27180773
16536,0.081490144
16537,0.17794137
16538,0.51808
16539,0.99983037
16540,0.88997597
16541,0.6974948
16542,0.08134665
16543,0.8704742
16544,0.64693546
16545,0.78342503
16546,0.85850614
16547,0.6801865
16548,0.16323029
16549,0.24208082
16550,0.7622964
16551,0.43065473
16552,0.9999702
16553,0.13507281
16554,0.011531932
16555,0.6550948
16556,0.99128187
16557,0.73763174
16558,0.16648744
16559,0.18538398
16560,0.8722792
16561,0.0005758544
16562,0.058750935
16563,0.61554366
16564,0.8239777
16565,0.92725164
16566,0.41789857
16567,0.54173744
16568,0.018237455
16569,0.31305033
16570,0.0872629
16571,0.02284385
16572,0.8412546
16573,0.99584913
16574,0.021332236
16575,0.8611659
16576,0.69393563
16577,0.9663588
16578,0.9402384
16579,0.22008744
16580,0.3010332
16581,0.17190973
16582,0.27777973
16583,0.47240815
16584,0.035076812
16585,0.97203225
16586,0.010314335
16587,0.10392724
16588,0.034265067
16589,0.4039892
16590,0.012015171
16591,0.36501154
16592,0.1266387
16593,0.9709708
16594,0.12650645
16595,0.88989985
16596,0.20424962
16597,0.90743434
16598,0.9999862
16599,0.4786585
16600,0.0010671666
16601,0.023098331
16602,0.06522604
16603,0.12544358
16604,0.9953224
16605,0.95199764
16606,0.118049674
16607,0.027012918
16608,0.895171
16609,0.094256826
16610,0.018906983
16611,0.10693097
16612,0.411562
16613,0.18302973
16614,0.92514396
16615,0.009138111
16616,0.18086831
16617,0.1384338
16618,0.11722466
16619,0.05122914
16620,0.010444411
16621,0.48370162
16622,0.048084993
16623,1.0
16624,0.12189779
16625,0.1522621
16626,0.17950198
16627,0.20785148
16628,0.046111893
16629,0.2554071
16630,0.70373327
16631,0.30230662
16632,0.95568347
16633,0.98830473
16634,0.36410818
16635,0.076736465
16636,0.8671829
16637,0.12784715
16638,0.10528952
16639,0.98364985
16640,0.3910604
16641,0.901929
16642,0.7746906
16643,0.0223566
16644,0.92074686
16645,0.7762717
16646,0.8714355
16647,0.82669806
16648,0.2534484
16649,0.3726533
16650,1.0
16651,0.025361445
16652,0.79960895
16653,0.7425324
16654,0.16964386
16655,0.4014501
16656,0.77341837
16657,0.4707793
16658,0.008239791
16659,0.95844525
16660,0.0314282
16661,0.06253919
16662,0.22217984
16663,0.03734119
16664,0.34130207
16665,0.46324986
16666,0.17491862
16667,0.36226243
16668,0.5894017
16669,0.949538
16670,0.9637117
16671,0.37011918
16672,0.7303166
16673,0.57266295
16674,0.82402664
16675,0.93311805
16676,0.9914724
16677,0.006801782
16678,0.883609
16679,0.25305837
16680,0.04759566
16681,0.024661979
16682,0.10468275
16683,0.93194497
16684,0.37751424
16685,0.022585595
16686,0.89307386
16687,0.9998838
16688,0.032397106
16689,0.00428923
16690,0.19281381
16691,0.77775246
16692,0.034951802
16693,0.31342116
16694,0.9712965
16695,0.6983188
16696,0.8194676
16697,0.9983082
16698,0.089075476
16699,0.014151702
16700,0.999826
16701,0.53170234
16702,0.029973993
16703,0.19371189
16704,0.034600373
16705,0.4665871
16706,0.74552786
16707,0.57105154
16708,0.029245703
16709,0.4950849
16710,0.32269773
16711,0.06342469
16712,0.57991916
16713,0.2632993
16714,0.66089755
16715,0.018215895
16716,0.46403766
16717,0.17615908
16718,0.5498401
16719,0.4817395
16720,0.6067614
16721,0.12284449
16722,0.86571795
16723,0.87923205
16724,0.5580991
16725,0.27846268
16726,0.3739074
16727,0.042905837
16728,0.22959581
16729,0.08918722
16730,0.9348753
16731,0.20690939
16732,0.9912409
16733,0.87097126
16734,0.259745
16735,0.40811965
16736,0.811854
16737,0.052841354
16738,0.98470193
16739,0.9355832
16740,0.11546065
16741,0.31887138
16742,0.59978205
16743,0.6912672
16744,0.8181806
16745,0.51174206
16746,0.8676316
16747,0.4380767
16748,0.20519775
16749,0.73465097
16750,0.54750025
